input_row_key,input_company_name,input_main_country,input_main_city,nivel_incredere,match_score,veridion_id,company_name,company_legal_names,main_country,main_region,main_city,main_postcode,main_street,company_type,year_founded,revenue,revenue_type,employee_count,employee_count_type,naics_2022_primary_label,main_industry,main_sector,website_url,primary_email,primary_phone,linkedin_url,short_description
539,Tongyu Communication Inc.,China,Guzhen,incredere_ridicata_automat,107.6,2b94d4a1-93e5-11eb-b89f-536884b3e7dd,Tongyu Communication,Tongyu Communication Inc. | Guangdong Tongyu Communications Equipment Limited Company,China,Guizhou,Guandong,,,Private,1996.0,,,,,Other Electronic Component Manufacturing,Electrical & Electronic Equipment,Electronics & Appliances,https://tongyucom.com/,edwin@tycc.cn,8613326930396.0,http://www.linkedin.com/company/tongyucommunication,"Finance department also participates in company strategy decisions making by providing professional analysis considering Financial regulations and own company rules to drive company grow in production, sales development, investment and etc."
540,Tp Link International Ltd.,Hong Kong,Kowloon,incredere_ridicata_automat,93.5,9b456c4c-6524-11ee-a195-0fabad2ce190,LINK KYC,Link International Limited,Hong Kong,Hong Kong,Hong Kong Island,,Queen's Road East,Private,,13040011.0,modelled,75.0,modelled,Computer Systems Design Services,Software & IT Services,IT&C Services,https://linkkyc.com/,info@linkkyc.com,85282032066.0,,"The corporate services provider's investment in an automated KYC/AML system paid dividends by improving operational efficiency, ensuring regulatory compliance, and enhancing client satisfaction."
541,TPM DATA ApS,Denmark,Smørumnedre,incredere_ridicata_automat,90.0,712e21b9-f0b1-11ee-8297-17c39b32c1d5,TPM Data,,,,,,,,,,,1.0,extracted,,Blogs & Publications,Blogs & Publications,https://www.tpmdata.com/,,,,I'm a graduate researcher studying national security law and technology policy at the University of Texas. This is my personal website where I use data science to analyze security policy.
542,"Tradium, Erhvervsskole og - gymnasier, Randers S/I",Denmark,Randers,incredere_medie_de_verificat,75.4,77adc9aa-92f2-11ef-840e-3d3003770a6f,Tradium - EUD10 Randers,,Denmark,Central Denmark Region,Randers,8900,Vester Alle,,,,,,,,,,,info@tradium.dk,,,
543,TRANSMODE SYSTEMS AB,Sweden,Stockholm,incredere_ridicata_automat,111.0,7422ed1e-5e29-11ef-90a8-8b966e020cd1,TRANSMODE SYSTEMS AB.,TRANSMODE SYSTEMS AB.,Sweden,Stockholm County,Stockholm,111 29,,,,,,1.0,extracted,,,,,,,http://www.linkedin.com/company/transmode-systems-ab,
544,TREND MICRO (SINGAPORE) PTE. LTD.,Singapore,Singapore,incredere_ridicata_automat,92.4,632cf219-f877-11ed-8243-7fb917643c11,Trend Micro Incorporated,Trend Micro Incorporated,Singapore,Southwest,,118256,Science Park Drive,Private,,,,,,Computer Systems Design Services,Software & IT Services,IT&C Services,,,6567769277.0,,Trend Micro Incorporated is a tech company based in Singapore.
545,Trifork A/S,Denmark,Aarhus,incredere_ridicata_automat,111.0,0bbb730a-93e5-11eb-be3a-7f925cb94351,Trifork Academy,Trifork A/S.,Denmark,Central Denmark Region,Aarhus,8200,Dyssen,Private,,13319402.0,modelled,75.0,modelled,Computer Training,Professional Schools,Education,https://triforkacademy.dk/,training@trifork.com,4529783030.0,,"At Trifork Academy you can expect IT trainings at the highest level taught by hand picked experts from the IT business. Trifork Academy is a part of Trifork A/S, a Software development Company with branches around the world. Trifork Adacemy takes care of IT education internally and externally. Primarily IT trainings, both technical and process training. And we help organize and run the software development conferences GOTO. We aim for the sky of the IT World."
546,True Move H Universal Communication Co Ltd,Thailand,Bangkok,incredere_ridicata_automat,108.0,4c667ccb-13c6-11ec-9836-ef7b0600cc53,True Move H Universal Communication Company Limited,True Move H Universal Communication Company Limited,Thailand,Khon Kaen Province,Khon Kaen,40000,Maliwan Road,Private,,,,,,All Other Telecommunications,Telecommunication Services,IT&C Services,https://www.truemove-h.com/,,66943974664.0,,"True Move H Universal Communication Company Limited is a telecommunications company based in Khon Kaen, Thailand."
547,TRUSTZONE A/S,Denmark,Copenhagen,incredere_ridicata_automat,111.0,8b944a32-93e4-11eb-86dd-ffbd1b53140e,TRUSTZONE,TRUSTZONE A/S.,Denmark,Capital Region Of Denmark,Copenhagen,2300,Njalsgade,Private,2004.0,5614217.0,modelled,25.0,extracted,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Telecommunication Services,IT&C Services,https://trustzone.com/,support@trustzone.com,4588331000.0,https://www.linkedin.com/company/trustzone,"TRUSTZONE is Scandinavia's largest SSL/TLS certificate supplier and a leading provider of scalable PKI and IoT solutions for encryption, authentication, and automated certificate lifecycle management."
548,TT DOTCOM SDN. BHD.,Malaysia,Shah Alam,incredere_ridicata_automat,100.0,71e8b500-c72b-11ec-983a-3be7dc024fc3,OUM,TT DOTCOM SDN BHD.,,,,,,Private,,,,,,"Colleges, Universities, and Professional Schools",Education,Education,http://oum.edu.my.w3snoop.com/,,,,"View Oum.edu.my - Official site for Open University Malaysia (OUM), providing information on diploma, degree, masters and phD programmes. Includes info on fa..."
549,TT-NETVAERKET P/S,Denmark,Copenhagen,verificat_manual,95.2,f1ca36c3-93e4-11eb-9937-4fab995bf8ff,TT Network,TT-Netværket P/S.,Denmark,Capital Region Of Denmark,Copenhagen,2300,Amager Strandvej,Private,2012.0,,,,,Wireless Telecommunications Carriers (except Satellite),Telecommunication Services,IT&C Services,https://www.tt-network.dk/,info@tt-network.dk,4588136070.0,https://www.linkedin.com/company/tt-netv-rket-p-s,"Internet of Things ( forkortet IoT) er en teknologi , der forbinder enheder til internettet og gør dem intelligente."
550,TUTELA TECHNOLOGIES LTD.,Canada,Victoria,incredere_ridicata_automat,100.0,b1838057-ce0f-11ed-b2df-d7a15060e09c,Reward,Our Products Mobile LLC. | Tutela Technologies Ltd.,,,,,,Private,,,,,,All Other Amusement and Recreation Industries,"Gardens, Parks & Playgrounds","Arts, Entertainment & Recreation",https://reward-game.com/,pinteewall@reward-game.com,,,
551,TXO SYSTEMS LTD,United Kingdom,Chepstow,incredere_ridicata_automat,111.0,a4e5eb10-93e4-11eb-be3a-7f925cb94351,TXO Systems,TXO Systems SAS. | TXO Systems Inc. | TXO Systems Pty Ltd.,United Kingdom,Wales,Chepstow,NP16 6UP,Newhouse Farm Industrial Estate,Private,2005.0,66500000.0,extracted,160.0,extracted,All Other Telecommunications,Telecommunication Services,IT&C Services,https://www.txo.com/,hello@txo.com,5543998040524.0,https://www.linkedin.com/company/txo-systems,The world’s leading provider of critical telecom network hardware and asset management services
552,UIPATH SRL,Romania,Bucharest,incredere_ridicata_automat,111.0,fbd80a51-3243-11ec-9985-d11c4bd35db5,UiPath Foundation,,Romania,Bucharest,Bucharest,010616,Strada Căderea Bastiliei,Private,2019.0,932032.0,modelled,75.0,modelled,Vocational Rehabilitation Services,Social Services,Health Care & Social Assistance,https://uipathfoundation.com/,office@uipathfoundation.com,,https://www.linkedin.com/company/uipathfoundation,We have embarked on a global mission to support children living in poverty and their communities to take ownership of their path to the future.
554,"UNITED INFORMATION HIGHWAY CO., LTD.",Thailand,Chatuchak District,incredere_ridicata_automat,109.0,2950b10d-93e5-11eb-919a-b3f9a5ad205c,UIH,United Information Highway Co. Ltd.,Thailand,Bangkok,Chatuchak,10900,Kamphaeng Phet 2 Road,Private,,3797702.0,modelled,150.0,modelled,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Telecommunication Services,IT&C Services,http://www.uih.co.th/,info@uih.co.th,6620165111.0,https://www.linkedin.com/company/uih,"UIH provides enterprises with comprehensive high-speed internet services through a stable and secure fiber optic network. Leveraging state-of-the-art technologies, UIH ensures fast and secure data transmissions over its fiber-optic network."
556,UTEL AS,Norway,Grimstad,incredere_ridicata_automat,111.0,e5d58700-d139-11ec-90aa-d5cfd1428197,Utel AS,,Norway,Agder,Grimstad,4879,Jon Lilletuns Vei,Private,1998.0,5100000.0,extracted,27.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://utel.tech/,fg@utel.tech,4741213184.0,https://www.linkedin.com/company/utel-as,"Network monitoring, insight and analysis for operators and service providers. Understand performance, optimise operations, troubleshoot, enforce SLAs, and protect against threats with Utel."
557,VANTIVA TECHNOLOGIES,France,Paris,incredere_ridicata_automat,81.9,0330dd63-93e5-11eb-a746-fdabd18be9c6,Vantiva,Vantiva S.A. | Thomson sa. | Technicolor Motion Picture Corp. | Thomson Inc. | Technicolor SA.,France,Ile-de-France,Issy-les-Moulineaux,,,Private,1998.0,3110750208.0,extracted,16676.0,extracted,All Other Telecommunications,Telecommunication Services,IT&C Services,http://www.vantiva.com/,security@vantiva.com,18664923362.0,https://www.linkedin.com/company/vantiva,"VANTIVA Broadband & Video, a division of VANTIVA, formerly known as Technicolor Connected Home is a global leader in designing, developing, and supplying innovative and high-quality Customer Premises Equipment and solutions that connect consumers around the world to the content and services they love – whether at home, at work or in other smart spaces."
558,Vertiv (Malaysia) Sdn. Bhd.,Malaysia,Petaling Jaya,incredere_medie_de_verificat,72.8,6eb19357-93e4-11eb-91fb-73d498260b10,Vertiv,Vertiv Inc.,United States,New Jersey,Princeton,08540,Vaughn Drive,Private,2011.0,7000000.0,extracted,3000.0,modelled,Computer Systems Design Services,Software & IT Services,IT&C Services,http://www.vertivsl.com/,,16098979535.0,https://www.linkedin.com/company/vertiv_inc,CORPORATE PROFILEVertiv is a niche global integrated technology products and solutions company catering to needs of banking and financial services industry.
559,"VERTIV (THAILAND) CO., LTD.",Thailand,Chatuchak,incredere_medie_de_verificat,72.6,446bc740-93e5-11eb-be5a-4f810ab55f2e,Vertiv,Vertiv GeoBenefits Pvt. Ltd. | Vertiv Inc.,India,Andhra Pradesh,Hyderabad,500073,,Private,,1890894.0,modelled,150.0,modelled,Other Metal Ore Mining,Minerals & Fuels,Resources & Energy,http://vertivgeo.com/,contacts@vertiv.com,919848214157.0,,Established renewable energy technology company to develop and distribute solar hybrid solutions (combining electricity generation with water heating).
560,Vertiv Energy Private Limited,India,Thane,incredere_ridicata_automat,107.7,3dab2b4c-b0d3-11ef-95f9-0de7499436cf,Vertiv Energy Private Limited,Vertiv Energy Private Limited | VERTIV LIMITED | Vertiv Co.,India,Maharashtra,Pune,411040,,Private,,,,,,"Plumbing, Heating, and Air-Conditioning Contractors",Finishing Contractors,Construction,,,924236622526.0,http://www.linkedin.com/company/vertiv-limited,"Vertiv Energy Private Limited is a heating & air conditioning services company based in Pune, India."
561,VERTIV (SINGAPORE) PTE. LTD.,Singapore,Singapore,incredere_medie_de_verificat,77.3,0177ce7e-efa2-11ee-afe5-53dfa9f2c516,VERTIV,,,,,,,Private,,,,,,Racetracks,Sports,"Arts, Entertainment & Recreation",https://www.vertivgrandcup.com/,soporte@theracevertiv.com,,,
562,Viaplay Group AB (publ),Sweden,Stockholm,incredere_ridicata_automat,97.8,13a5169e-046f-11ec-be0e-8390c0fe521b,Viaplay,,Sweden,Stockholm County,Stockholm,118 61,Ringvägen,,,,,,,,,,https://viaplay.ee/ee-et/,,,,
564,MV-NORDIC A/S,Denmark,Odense Kommune,incredere_ridicata_automat,87.4,387071d4-9f86-11ec-bb62-ef8222f30268,Mv-nordic Danmark,,Denmark,Region Of Southern Denmark,Odense,5260,,Private,1991.0,365000.0,extracted,,,Custom Computer Programming Services,Software & IT Services,IT&C Services,,,4565918022.0,,MV-Nordic is an Information Technology company that develops and distributes software for assistive reading and writing for the education sector.
565,VOXOGO ApS,Denmark,Copenhagen,incredere_ridicata_automat,111.0,ed5cca83-93e4-11eb-8859-29e7c34dee35,Voxogo Aps. Store Kongensgade,Voxogo ApS.,Denmark,Capital Region Of Denmark,Copenhagen,1306,Kronprinsessegade,Private,,18474564.0,modelled,75.0,modelled,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Telecommunication Services,IT&C Services,https://voxogo.com/,info@voxogo.com,4578787778.0,https://fr.linkedin.com/company/voxogo,"Voxogo Cloud Communications, custom communication platforms for Microsoft and Salesforce Ecosystems. Contact center, telephony, conferencing."
566,WATCHDATA TECHNOLOGIES PTE LTD,Singapore,Singapore,incredere_ridicata_automat,111.0,f3e108dc-93e4-11eb-8e19-198fb02d6f96,Watchdata,Beijing Watchdata Co. Ltd. | WATCHDATA TECHNOLOGIES PTE LTD. | WATCHDATA TECHNOLOGIES INDIA PRIVATE LIMITED,Singapore,Central,Singapore,049317,Collyer Quay,Private,1994.0,27000000.0,extracted,200.0,extracted,Agents for Wireless Telecommunications Services,Telecommunication Services,IT&C Services,http://ww12.xunlehongbei.com/?usid=15&utid=26722604154,marketing@shoplytermylf.com,6565729300.0,https://www.linkedin.com/company/watchdata,Watchdata is a recognized Professionals in digital authentication and transaction security.
567,WATEEN SOLUTIONS (PVT.) LIMITED,Pakistan,Lahore,incredere_ridicata_automat,81.7,1d164ec2-0207-11ef-9c4a-0fa9a82a1312,Wateen electronics,,Pakistan,Punjab,Lahore,54010,Sooter Mills Rd,Private,,,,,,Supermarkets and Other Grocery Retailers (except Convenience Retailers),Food Producers & Distributors,Food & Beverages,,,923034555515.0,,"Wateen electronics is a groceries store based in Lahore, Pakistan."
568,Waystream AB,Sweden,Stockholms Kommun,incredere_ridicata_automat,109.2,c179226e-93e4-11eb-9937-4fab995bf8ff,Waystream,Waystream AB. | Waystream Deutschland GmbH,Sweden,Stockholm County,Stockholm,111 29,,Private,2001.0,7125512.0,modelled,20.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://waystream.com/en,info@waystream.com,46856269450.0,http://www.linkedin.com/company/waystream-ab,Read more and visit www.waystream.com Product and solutions portfolio Waystream sells Gigabit To The Home (GTTH) routers and switches to network operators in Layer 2 and Layer 3 broadband networks and has installations in multiple countries.
569,WIDEROE AS,Norway,Bodø,incredere_ridicata_automat,90.2,12bfb6c1-93e5-11eb-b89f-536884b3e7dd,Wideroe Technical,,Norway,Nordland,Bodø,8003,Langstranda,Private,1934.0,,,110.0,extracted,,Aerospace and Defence,Other Capital Goods,https://wideroetechnical.com/,contact@wideroetechnical.com,4775513500.0,http://www.linkedin.com/company/wider%c3%b8e-technical-services-as,Widerøe Technical Services AS (WTS) is a fully owned subsidiary of Widerøe AS.
570,Wilke Markedsanalyse A/S,Denmark,Odense Kommune,incredere_ridicata_automat,82.3,01eb8c25-93e5-11eb-b4a6-27899be4e45d,Wilke A S Aarhus,Wilke A/S.,Denmark,Region Of Southern Denmark,Odense,5000,Gråbrødrepassagen,Private,1999.0,54200000.0,extracted,130.0,extracted,Marketing Research and Public Opinion Polling,Marketing & Advertising Agencies,Advertising & Marketing,https://wilke.dk/,hej@wilke.dk,4521830445.0,http://www.linkedin.com/company/wilke,Hovedparten af danske virksomheder arbejder allerede med at skabe gode kundeoplevelser.
571,WIPRO LIMITED,India,Doddakannelli,incredere_ridicata_automat,107.2,5a30b0b8-9cca-11ec-ac22-475e7d6ca13b,Wipro Limited,Wipro Limited,India,Delhi,New Delhi,,,Private,,,,20000.0,extracted,,Engineering Services,Architecture & Engineering Services,,,917337894181.0,https://in.linkedin.com/company/wipro3d,"A company recognized globally for its comprehensive portfolio of services, strong commitment to sustainability and good corporate citizenship, we have over 250, 000 dedicated employees serving clients across 66 countries."
572,WIPRO LIMITED (SINGAPORE BRANCH),Singapore,Singapore,incredere_ridicata_automat,111.0,f5b10fd3-0321-11ee-b9c7-d945c48165b4,Wipro Limited Singapore Branch,,Singapore,Central,Singapore,178957,George Street,,,,,,,,,,,,,,
573,Wire & Wireless Co Ltd,Thailand,Huai,incredere_ridicata_automat,106.7,727be343-ba6f-11eb-a6d9-7794e56e1994,Wire & Wireless,Wire & Wireless Co. Ltd.,Thailand,Bangkok,Suan Luang,10250,Soi Pattanakarn 90,Private,1995.0,,,,,,Finishing Contractors,Construction,https://www.ww.co.th/,contact@ww.co.th,6620344500.0,http://www.linkedin.com/company/wire-wireless-co-ltd,"The Company is therefore committed to procure products sustainably and manage its supply chain in compliance with national and international laws, regulations, and applicable standards, including the United Nations' Sustainable Development Goals (SDGs), Wire & Wireless Co., Ltd.'s Corporate Governance Principles, and the Code of Conduct."
574,WOODLANDS TRANSPORT SOLUTIONS PTE. LTD.,Singapore,Singapore,incredere_ridicata_automat,100.6,3a3d6cb0-93e5-11eb-8ad6-7326edce8d21,Woodlands Transport,Woodlands Transport Service Pte Ltd.,Singapore,Central,Singapore,627864,Gul Circle,Private,1974.0,,,,,Charter Bus Industry,Passenger Transport Services,Transport & Warehousing,https://www.woodlandstransport.com.sg/,contact-us@woodlandstransport.com.sg,6565598988.0,http://www.linkedin.com/company/woodlands-transport-service-pte-ltd,"Singapore’s Largest Private Bus Operator (Bus Chartering, School Transport, Corporate Transport, Changi Airport Shuttle), Singapore’s Trusted Construction Vehicles Provider (Cement Tankers, Lorry Cranes, Mixer Trucks, Prime Movers, Trailers, Roll-on Roll-off, Tipper trucks, Wheel Loaders) and Singapore’s Leading Tour and Travel Agency (WTS Travel)."
